,player_name,pitcher,pitch_type,PitchesThrown,release_speed,pfx_x,pfx_z
1809,Tim Mayza,641835,SL,35,87.0,-0.3,0.1
1810,Tommy Kahnle,592454,CH,63,85.9,-1.0,0.1
1811,Tommy Kahnle,592454,FF,7,93.0,-0.5,1.5
1812,Tommy Kahnle,592454,SI,1,90.6,-1.1,1.3
1813,Tomoyuki Sugano,608372,CU,27,77.4,0.7,-1.0
1814,Tomoyuki Sugano,608372,FC,42,87.0,0.1,0.6
1815,Tomoyuki Sugano,608372,FF,40,92.2,-0.6,1.4
1816,Tomoyuki Sugano,608372,FS,50,86.4,-1.1,0.6
1817,Tomoyuki Sugano,608372,SI,37,92.5,-1.3,1.1
1818,Tomoyuki Sugano,608372,ST,39,82.4,0.9,0.3
1819,Tony Santillan,663574,FF,80,96.0,-1.0,1.1
1820,Tony Santillan,663574,SL,37,85.9,0.7,-0.1
1821,Trent Thornton,663423,CU,13,81.4,0.8,-1.2
1822,Trent Thornton,663423,FC,9,90.0,0.2,0.5
1823,Trent Thornton,663423,FF,41,94.5,-0.4,1.4
1824,Trent Thornton,663423,SI,6,94.2,-0.9,0.8
1825,Trent Thornton,663423,SL,11,88.2,0.4,0.1
1826,Trent Thornton,663423,ST,18,80.5,1.4,0.2
1827,Trevor Megill,656730,CU,26,86.3,0.3,-0.6
1828,Trevor Megill,656730,FF,60,97.7,-0.3,1.6
1829,Trevor Williams,592866,CH,50,81.3,-1.2,0.1
1830,Trevor Williams,592866,FF,73,87.5,-0.2,0.9
1831,Trevor Williams,592866,SI,30,86.8,-1.2,0.4
1832,Trevor Williams,592866,SL,35,80.4,0.5,0.3
1833,Trevor Williams,592866,ST,73,76.4,1.0,0.6
1834,Triston McKenzie,663474,CU,12,79.8,0.6,-0.7
1835,Triston McKenzie,663474,FF,78,93.5,-0.3,1.7
1836,Triston McKenzie,663474,SL,6,87.0,0.2,0.6
1837,Tyler Alexander,641302,CH,44,82.5,1.3,0.3
1838,Tyler Alexander,641302,FC,100,85.9,-0.1,0.7
1839,Tyler Alexander,641302,FF,87,90.0,0.7,1.3
1840,Tyler Alexander,641302,SI,46,89.2,1.4,0.7
1841,Tyler Alexander,641302,ST,29,79.4,-0.9,0.3
1842,Tyler Anderson,542881,CH,87,78.3,1.0,1.2
1843,Tyler Anderson,542881,FC,42,84.2,-0.2,1.2
1844,Tyler Anderson,542881,FF,122,88.7,0.5,1.7
1845,Tyler Anderson,542881,SI,2,88.2,1.4,0.8
1846,Tyler Anderson,542881,SL,14,79.4,-0.3,0.5
1847,Tyler Ferguson,621053,CH,12,86.9,-1.3,0.1
1848,Tyler Ferguson,621053,FC,19,90.1,0.1,0.6
1849,Tyler Ferguson,621053,FF,50,94.6,-0.7,1.2
1850,Tyler Ferguson,621053,SI,13,93.7,-1.3,0.5
1851,Tyler Ferguson,621053,ST,41,82.9,1.0,0.1
1852,Tyler Gilbert,656457,CU,3,79.9,-0.5,-0.1
1853,Tyler Gilbert,656457,FC,11,85.0,0.1,1.1
1854,Tyler Gilbert,656457,FF,6,89.1,1.0,1.3
1855,Tyler Gilbert,656457,FS,4,79.8,1.4,0.8
1856,Tyler Gilbert,656457,SI,8,88.7,1.6,0.8
1857,Tyler Gilbert,656457,ST,1,80.4,-0.9,-0.1
1858,Tyler Glasnow,607192,CU,55,81.8,0.5,-1.4
1859,Tyler Glasnow,607192,FF,115,95.3,-0.2,1.4
1860,Tyler Glasnow,607192,SI,22,95.4,-1.0,1.2
1861,Tyler Glasnow,607192,SL,45,89.9,0.3,0.3
1862,Tyler Holton,663947,CH,22,83.7,1.3,0.4
1863,Tyler Holton,663947,CU,1,81.4,-0.7,-1.2
1864,Tyler Holton,663947,FC,48,88.0,-0.3,0.8
1865,Tyler Holton,663947,FF,16,90.9,0.5,1.4
1866,Tyler Holton,663947,SI,27,90.9,1.3,0.7
1867,Tyler Holton,663947,ST,25,80.6,-1.2,0.1
1868,Tyler Kinley,641755,CH,3,87.4,-1.1,0.7
1869,Tyler Kinley,641755,CU,26,82.4,0.4,-0.7
1870,Tyler Kinley,641755,FF,46,94.4,-0.2,1.2
1871,Tyler Kinley,641755,SL,68,86.6,0.2,0.2
1872,Tyler Mahle,641816,FC,28,84.9,0.2,0.7
1873,Tyler Mahle,641816,FF,180,91.9,-0.9,1.6
1874,Tyler Mahle,641816,FS,81,83.7,-1.2,0.5
1875,Tyler Mahle,641816,SL,42,82.8,0.3,0.3
1876,Tyler Phillips,663969,CH,17,86.8,-0.9,0.2
1877,Tyler Phillips,663969,CU,16,84.2,0.3,-0.9
1878,Tyler Phillips,663969,FF,13,94.3,-0.4,0.8
1879,Tyler Phillips,663969,SI,26,94.9,-1.6,0.4
1880,Tyler Phillips,663969,ST,20,85.2,0.8,0.2
1881,Tyler Rogers,643511,SI,84,82.6,-0.2,-1.0
1882,Tyler Rogers,643511,SL,31,73.9,0.8,1.3
1883,Tylor Megill,656731,CH,18,88.9,-1.5,0.4
1884,Tylor Megill,656731,CU,20,81.3,0.9,-1.2
1885,Tylor Megill,656731,FF,152,95.5,-0.6,1.5
1886,Tylor Megill,656731,SI,77,94.5,-1.4,0.7
1887,Tylor Megill,656731,SL,77,84.1,0.4,-0.6
1888,Valente Bellozo,678368,CH,16,80.8,-0.6,0.2
1889,Valente Bellozo,678368,CU,7,76.8,1.1,-0.7
1890,Valente Bellozo,678368,FC,52,84.0,0.6,0.8
1891,Valente Bellozo,678368,FF,42,90.0,-0.2,1.5
1892,Valente Bellozo,678368,ST,30,78.1,1.4,0.1
1893,Victor Vodnik,680767,CH,36,91.0,-1.1,0.0
1894,Victor Vodnik,680767,FF,70,98.2,-0.4,1.1
1895,Victor Vodnik,680767,SL,26,87.1,0.4,-0.2
1896,Walker Buehler,621111,CH,35,89.5,-1.4,0.5
1897,Walker Buehler,621111,CU,41,77.9,1.0,-1.2
1898,Walker Buehler,621111,FC,75,90.2,0.4,0.9
1899,Walker Buehler,621111,FF,91,93.7,-0.5,1.5
1900,Walker Buehler,621111,SI,51,93.3,-1.3,1.0
1901,Walker Buehler,621111,SL,3,87.7,0.8,0.5
1902,Walker Buehler,621111,ST,45,80.6,1.4,0.1
1903,Wandy Peralta,593974,CH,38,88.8,1.4,0.4
1904,Wandy Peralta,593974,FF,1,94.8,0.9,1.3
1905,Wandy Peralta,593974,SI,33,95.3,1.4,0.8
1906,Wandy Peralta,593974,SL,6,88.3,-0.3,0.6
1907,Will Vest,676684,CH,7,90.2,-1.4,0.5
1908,Will Vest,676684,FF,59,96.7,-0.6,1.4
1909,Will Vest,676684,SI,10,96.0,-1.3,1.0
1910,Will Vest,676684,SL,19,88.9,0.3,0.1
1911,Will Warren,701542,CH,36,86.7,-1.4,0.1
1912,Will Warren,701542,CU,14,81.0,1.0,-0.7
1913,Will Warren,701542,FF,77,92.5,-0.9,1.4
1914,Will Warren,701542,SI,61,92.3,-1.6,0.4
1915,Will Warren,701542,ST,75,82.3,1.6,0.2
1916,Willi Castro,650489,EP,10,37.5,-0.1,1.3
1917,Willi Castro,650489,FF,2,58.3,-0.4,1.2
1918,Xzavion Curry,675540,CU,10,72.4,0.9,-1.1
1919,Xzavion Curry,675540,FF,21,90.5,-0.4,1.6
1920,Xzavion Curry,675540,FS,3,85.6,-1.3,1.2
1921,Xzavion Curry,675540,SL,21,80.2,0.6,0.1
1922,Xzavion Curry,675540,ST,1,80.0,1.0,0.3
1923,Yariel Rodriguez,684320,FF,67,96.0,-0.4,1.2
1924,Yariel Rodriguez,684320,FS,9,89.4,-1.5,0.6
1925,Yariel Rodriguez,684320,SI,12,95.0,-1.4,0.9
1926,Yariel Rodriguez,684320,SL,44,85.4,0.6,0.1
1927,Yennier Cano,666974,CH,32,91.7,-1.5,0.2
1928,Yennier Cano,666974,FC,8,92.2,-0.4,0.4
1929,Yennier Cano,666974,FF,6,95.5,-1.3,0.6
1930,Yennier Cano,666974,SI,21,95.6,-1.4,-0.1
1931,Yennier Cano,666974,SL,21,87.0,0.7,0.1
1932,Yimi Garcia,554340,CH,6,88.9,-1.6,0.3
1933,Yimi Garcia,554340,CU,22,84.8,0.9,-0.1
1934,Yimi Garcia,554340,FF,53,95.6,-0.8,1.3
1935,Yimi Garcia,554340,SI,25,95.2,-1.4,0.6
1936,Yimi Garcia,554340,SL,3,90.6,0.2,0.6
1937,Yimi Garcia,554340,ST,14,85.0,1.2,0.7
1938,Yoendrys Gomez,672782,CH,2,86.1,-0.1,0.7
1939,Yoendrys Gomez,672782,CU,25,79.2,1.3,-0.9
1940,Yoendrys Gomez,672782,FF,61,92.1,-0.3,1.3
1941,Yoendrys Gomez,672782,ST,32,81.0,1.5,0.3
1942,Yoshinobu Yamamoto,808967,CU,61,77.4,1.1,-1.4
1943,Yoshinobu Yamamoto,808967,FC,24,91.1,0.4,0.6
1944,Yoshinobu Yamamoto,808967,FF,143,95.7,-0.6,1.4
1945,Yoshinobu Yamamoto,808967,FS,110,91.6,-1.0,0.2
1946,Yoshinobu Yamamoto,808967,SI,18,95.4,-1.2,1.0
1947,Yoshinobu Yamamoto,808967,SL,7,86.5,0.8,-0.1
1948,Yuki Matsui,673513,FF,55,91.9,0.3,1.7
1949,Yuki Matsui,673513,FS,44,83.4,0.7,0.3
1950,Yuki Matsui,673513,SL,11,86.3,-0.3,0.5
1951,Yuki Matsui,673513,ST,15,80.0,-1.2,-0.4
1952,Yusei Kikuchi,579328,CH,50,84.5,1.2,0.4
1953,Yusei Kikuchi,579328,CU,37,79.9,-0.4,-0.4
1954,Yusei Kikuchi,579328,FF,134,94.4,1.0,1.3
1955,Yusei Kikuchi,579328,SI,3,90.3,1.0,0.7
1956,Yusei Kikuchi,579328,SL,141,86.8,-0.1,0.4
1957,Yusei Kikuchi,579328,ST,9,81.1,-1.0,0.3
1958,Zac Gallen,668678,CH,65,86.6,-1.1,0.3
1959,Zac Gallen,668678,CU,71,81.3,0.6,-1.0
1960,Zac Gallen,668678,FC,15,88.9,0.3,0.9
1961,Zac Gallen,668678,FF,169,92.9,-0.4,1.5
1962,Zac Gallen,668678,SL,49,87.2,0.5,0.3
1963,Zach Eflin,621107,CH,30,86.2,-1.3,0.2
1964,Zach Eflin,621107,CU,38,77.5,1.0,-0.5
1965,Zach Eflin,621107,FC,69,88.0,0.1,0.7
1966,Zach Eflin,621107,FF,30,91.2,-0.7,1.0
1967,Zach Eflin,621107,SI,40,91.1,-1.4,0.2
1968,Zach Eflin,621107,ST,31,79.2,1.1,0.2
1969,Zach Thompson,605507,CH,8,84.9,-0.7,0.3
1970,Zach Thompson,605507,CU,9,74.1,0.4,-1.1
1971,Zach Thompson,605507,FC,16,85.3,0.3,0.3
1972,Zach Thompson,605507,FF,24,91.2,-0.1,1.2
1973,Zach Thompson,605507,SI,3,90.1,-0.7,0.6
1974,Zack Kelly,677161,CH,20,83.8,-1.6,0.2
1975,Zack Kelly,677161,FC,34,91.8,0.0,0.7
1976,Zack Kelly,677161,FF,54,96.0,-0.9,1.3
1977,Zack Kelly,677161,SI,9,94.5,-1.4,1.1
1978,Zack Kelly,677161,ST,38,82.1,1.3,0.3
1979,Zack Littell,641793,FF,34,91.8,-0.5,1.4
1980,Zack Littell,641793,FS,47,83.0,-0.9,0.1
1981,Zack Littell,641793,SI,57,91.1,-1.1,1.1
1982,Zack Littell,641793,SL,86,87.0,0.2,0.6
1983,Zack Littell,641793,ST,23,79.4,0.9,-0.4
1984,Zack Wheeler,554430,CU,40,80.7,0.9,-0.9
1985,Zack Wheeler,554430,FC,41,91.6,0.0,0.8
1986,Zack Wheeler,554430,FF,159,95.2,-0.8,1.3
1987,Zack Wheeler,554430,FS,36,86.4,-1.1,0.5
1988,Zack Wheeler,554430,SI,64,94.2,-1.4,0.7
1989,Zack Wheeler,554430,ST,55,83.6,1.0,0.3
